Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5580,CA-2017-137498,2017-09-09,2017-09-14,Second Class,LC-17050,FUR-CH-10003833,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5.0,0.2,-15.25
5581,CA-2017-137498,2017-09-09,2017-09-14,Second Class,LC-17050,OFF-PA-10000143,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9.0,0.0,22.81
5582,CA-2017-163818,2017-10-04,2017-10-08,Standard Class,PS-18970,FUR-FU-10000076,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1.0,0.0,8.59
5583,CA-2016-161158,2016-05-09,2016-05-13,Standard Class,PS-18970,OFF-AR-10000462,Paul Stevenson,Home Office,United States,New York City,New York,10024,East,Office Supplies,Art,Sanford Pocket Accent Highlighters,8.00,5.0,0.0,3.44
5585,CA-2017-105333,2017-11-30,2017-12-04,Standard Class,VP-21730,OFF-ST-10002182,Victor Preis,Home Office,United States,New York City,New York,10011,East,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",83.56,4.0,0.0,1.67
5586,CA-2017-105333,2017-11-30,2017-12-04,Standard Class,VP-21730,TEC-PH-10001468,Victor Preis,Home Office,United States,New York City,New York,10011,East,Technology,Phones,Panasonic Business Telephones KX-T7736,546.06,3.0,0.0,163.82
5587,CA-2017-105333,2017-11-30,2017-12-04,Standard Class,VP-21730,OFF-ST-10001809,Victor Preis,Home Office,United States,New York City,New York,10011,East,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,3.0,0.0,5.39
5590,CA-2016-115224,2016-12-08,2016-12-11,Second Class,DB-13615,OFF-ST-10000615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3.0,0.0,9.53
5591,CA-2016-115224,2016-12-08,2016-12-11,Second Class,DB-13615,OFF-ST-10003816,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2.0,0.0,81.05
5594,US-2017-108014,2017-11-19,2017-11-25,Standard Class,JH-15430,OFF-BI-10003984,Jennifer Halladay,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.91,7.0,0.7,-45.93
5595,CA-2017-160325,2017-09-24,2017-09-24,Same Day,BP-11095,TEC-PH-10000984,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East,Technology,Phones,Panasonic KX-TG9471B,391.98,2.0,0.0,109.75
5596,CA-2017-160325,2017-09-24,2017-09-24,Same Day,BP-11095,TEC-PH-10001944,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3.0,0.0,131.36
5598,CA-2017-151176,2017-02-13,2017-02-20,Standard Class,SV-20785,OFF-SU-10001165,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02,3.0,0.0,6.51
5599,CA-2017-151176,2017-02-13,2017-02-20,Standard Class,SV-20785,OFF-AR-10000614,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,Barrel Sharpener,10.71,3.0,0.0,2.78
5603,CA-2016-117919,2016-08-27,2016-08-29,Second Class,TB-21355,OFF-ST-10003572,Todd Boyes,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Storage,Portfile Personal File Boxes,14.16,1.0,0.2,1.06
5604,CA-2016-117919,2016-08-27,2016-08-29,Second Class,TB-21355,OFF-PA-10004353,Todd Boyes,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,79.92,5.0,0.2,27.97
5606,CA-2016-134516,2016-09-20,2016-09-25,Standard Class,FM-14215,FUR-FU-10001546,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405,South,Furniture,Furnishings,Dana Swing-Arm Lamps,17.09,2.0,0.2,1.07
5607,CA-2016-134516,2016-09-20,2016-09-25,Standard Class,FM-14215,FUR-CH-10002880,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405,South,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.39,1.0,0.2,-11.07
5608,CA-2017-105193,2017-03-25,2017-03-31,Standard Class,JL-15835,OFF-AR-10001547,John Lee,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,Newell 311,11.05,5.0,0.0,2.98
5610,CA-2017-117198,2017-08-31,2017-09-05,Standard Class,BG-11035,TEC-AC-10003033,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.90,2.0,0.0,217.77
5612,CA-2017-121027,2017-08-18,2017-08-22,Standard Class,HW-14935,TEC-AC-10002049,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.90,2.0,0.0,371.32
5613,CA-2017-121027,2017-08-18,2017-08-22,Standard Class,HW-14935,TEC-AC-10002253,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9.0,0.0,224.42
5614,CA-2016-147431,2016-02-02,2016-02-07,Standard Class,AB-10105,OFF-ST-10003994,Adrian Barton,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2.0,0.0,5.90
5615,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,OFF-AR-10002399,Jennifer Patt,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.30,5.0,0.0,8.73
5616,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,OFF-AP-10002118,Jennifer Patt,Corporate,United States,New York City,New York,10035,East,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.80,5.0,0.0,281.02
5617,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,OFF-AR-10001954,Jennifer Patt,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,Newell 331,29.34,6.0,0.0,7.92
5618,CA-2017-125745,2017-06-30,2017-07-04,Standard Class,DV-13045,FUR-FU-10001591,Darrin Van Huff,Corporate,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2.0,0.2,5.37
5620,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,TEC-AC-10001908,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,Technology,Accessories,Logitech Wireless Headset h800,499.95,5.0,0.0,174.98
5621,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,OFF-AR-10000817,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1.0,0.0,1.03
5622,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,FUR-CH-10004218,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2.0,0.0,50.49
5623,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,FUR-FU-10000755,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11.0,0.0,17.16
5624,CA-2016-121748,2016-10-24,2016-10-28,Second Class,VW-21775,TEC-AC-10003063,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.00,4.0,0.0,21.00
5625,CA-2016-121748,2016-10-24,2016-10-28,Second Class,VW-21775,TEC-AC-10002637,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2.0,0.0,21.60
5628,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,DR-12880,OFF-LA-10004689,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Labels,Avery 512,13.87,6.0,0.2,4.68
5629,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,DR-12880,FUR-CH-10001545,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.55,3.0,0.2,-13.68
5630,US-2016-146066,2016-08-21,2016-08-23,Second Class,RB-19465,FUR-TA-10002530,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.29,9.0,0.4,-339.71
5634,CA-2016-101742,2016-09-23,2016-09-28,Second Class,CR-12580,OFF-BI-10004187,Clay Rozendal,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,3-ring staple pack,10.53,7.0,0.2,3.68
5636,CA-2017-123022,2017-09-03,2017-09-08,Standard Class,SC-20050,OFF-BI-10002225,Sample Company A,Home Office,United States,La Mesa,California,91941,West,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5.0,0.2,28.90
5637,CA-2017-123022,2017-09-03,2017-09-08,Standard Class,SC-20050,TEC-AC-10000474,Sample Company A,Home Office,United States,La Mesa,California,91941,West,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3.0,0.0,85.49
5638,CA-2017-113208,2017-03-26,2017-04-02,Standard Class,ML-18040,FUR-FU-10004245,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126,Central,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3.0,0.0,23.12
5642,CA-2017-106355,2017-04-02,2017-04-05,First Class,AT-10435,OFF-AR-10000246,Alyssa Tate,Home Office,United States,Meriden,Connecticut,6450,East,Office Supplies,Art,Newell 318,11.12,4.0,0.0,2.89
5643,CA-2016-127985,2016-04-01,2016-04-05,Second Class,DB-12910,FUR-FU-10003274,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,Regeneration Desk Collection,7.04,4.0,0.0,3.10
5645,CA-2017-120719,2017-03-23,2017-03-26,First Class,SJ-20125,OFF-BI-10002103,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,5.0,0.2,11.30
5646,CA-2017-127117,2017-04-14,2017-04-19,Standard Class,HM-14860,FUR-FU-10004018,Harry Marie,Corporate,United States,Morristown,New Jersey,7960,East,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45,5.0,0.0,20.10
5648,CA-2017-168179,2017-11-02,2017-11-07,Standard Class,JB-16000,OFF-PA-10001800,Joy Bell-,Consumer,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,Xerox 220,19.44,3.0,0.0,9.33
5649,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,OFF-PA-10004609,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Paper,Xerox 221,32.40,5.0,0.0,15.55
5650,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,OFF-EN-10002592,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.90,5.0,0.0,28.95
5651,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,OFF-ST-10002957,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2.0,0.0,0.00
5652,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,FUR-BO-10002613,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.17,5.0,0.2,210.74
5653,CA-2017-109099,2017-10-06,2017-10-11,Standard Class,MM-18280,OFF-PA-10001033,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,Xerox 1893,40.99,1.0,0.0,20.09
5655,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,OFF-BI-10001670,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4.0,0.7,-30.16
5656,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,OFF-AR-10004078,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Art,Newell 312,18.69,4.0,0.2,2.34
5657,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,OFF-PA-10003036,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.65,2.0,0.2,3.79
5658,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,TEC-AC-10000991,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.78,3.0,0.2,-8.46
5659,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,FUR-TA-10002530,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5.0,0.5,-264.22
5660,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,OFF-LA-10000407,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.94,4.0,0.2,5.18
5661,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,TEC-PH-10004833,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,Technology,Phones,Macally Suction Cup Mount,28.68,3.0,0.2,-7.17
5662,CA-2016-108875,2016-09-24,2016-10-01,Standard Class,CL-12700,FUR-FU-10002671,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2.0,0.2,7.50
5663,CA-2016-108875,2016-09-24,2016-10-01,Standard Class,CL-12700,OFF-ST-10001370,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.06,9.0,0.2,-95.82
5664,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,OFF-AR-10000914,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.66,2.0,0.2,1.40
5665,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,OFF-BI-10001116,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.09,7.0,0.7,-8.13
5666,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,OFF-ST-10002276,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Storage,Safco Steel Mobile File Cart,66.69,1.0,0.2,4.17
5667,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,OFF-ST-10004340,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.49,2.0,0.2,8.71
5668,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,OFF-LA-10004093,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,Avery 486,14.62,2.0,0.0,6.87
5669,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,OFF-BI-10004728,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.98,14.0,0.2,17.54
5670,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,TEC-AC-10003095,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3.0,0.0,132.59
5673,CA-2017-127922,2017-10-27,2017-11-03,Standard Class,SH-19975,OFF-EN-10003068,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2.0,0.2,5.54
5674,CA-2017-127922,2017-10-27,2017-11-03,Standard Class,SH-19975,OFF-PA-10001204,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,Xerox 1972,8.45,2.0,0.2,2.64
5675,CA-2016-146318,2016-01-22,2016-01-27,Standard Class,MC-17275,OFF-PA-10003953,Marc Crier,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,Xerox 218,12.96,2.0,0.0,6.22
5679,CA-2016-143924,2016-07-28,2016-08-03,Standard Class,SC-20680,OFF-FA-10000735,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,Office Supplies,Fasteners,Staples,20.44,7.0,0.0,9.20
5680,CA-2016-143924,2016-07-28,2016-08-03,Standard Class,SC-20680,OFF-PA-10002120,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,Office Supplies,Paper,Xerox 1889,109.92,2.0,0.0,53.86
5681,CA-2016-141551,2016-09-24,2016-09-30,Standard Class,BP-11230,OFF-BI-10001249,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1.0,0.0,2.93
5682,CA-2016-141551,2016-09-24,2016-09-30,Standard Class,BP-11230,OFF-PA-10001569,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,Office Supplies,Paper,Xerox 232,6.48,1.0,0.0,3.11
5696,CA-2016-126165,2016-05-05,2016-05-07,Second Class,AH-10465,FUR-TA-10001676,Amy Hunt,Consumer,United States,San Francisco,California,94109,West,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.09,2.0,0.2,-1.78
5697,CA-2017-126123,2017-10-14,2017-10-18,Standard Class,AG-10765,OFF-BI-10000309,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.40,9.0,0.8,-42.46
5698,CA-2017-126123,2017-10-14,2017-10-18,Standard Class,AG-10765,OFF-BI-10004224,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.46,1.0,0.8,-23.55
5699,CA-2016-143441,2016-11-05,2016-11-05,Same Day,EB-14170,OFF-LA-10002312,Evan Bailliet,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Labels,Avery 490,11.84,1.0,0.2,4.44
5700,CA-2017-148320,2017-11-03,2017-11-08,Standard Class,PG-18895,OFF-PA-10003022,Paul Gonzalez,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,Xerox 1992,35.88,6.0,0.0,17.58
5701,CA-2016-125661,2016-11-24,2016-11-26,First Class,CA-12055,OFF-EN-10001532,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.75,3.0,0.2,15.28
5702,CA-2016-125661,2016-11-24,2016-11-26,First Class,CA-12055,TEC-AC-10004855,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Accessories,V7 USB Numeric Keypad,139.96,5.0,0.2,-22.74
5707,CA-2017-136000,2017-09-22,2017-09-25,Second Class,SC-20440,OFF-BI-10004828,Shaun Chance,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.18,3.0,0.2,14.56
5713,CA-2017-115805,2017-07-31,2017-07-31,Same Day,KW-16435,TEC-PH-10003092,Katrina Willman,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,Motorola L804,36.79,1.0,0.2,4.14
5715,CA-2017-116939,2017-09-25,2017-09-29,Standard Class,AG-10900,OFF-ST-10001476,Arthur Gainer,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55,5.0,0.0,47.94
5720,CA-2017-126550,2017-03-29,2017-04-02,Second Class,RD-19720,OFF-ST-10001031,Roger Demir,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,Adjustable Personal File Tote,81.40,5.0,0.0,21.16
5724,CA-2016-165820,2016-09-26,2016-09-30,Standard Class,DW-13585,OFF-PA-10004735,Dorothy Wardle,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,Xerox 1905,12.96,2.0,0.0,6.22
5728,CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,TEC-AC-10003023,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,Technology,Accessories,Logitech G105 Gaming Keyboard,178.11,3.0,0.0,32.06
5729,CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,OFF-AP-10003590,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3.0,0.0,305.13
5730,CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,OFF-LA-10003510,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2.0,0.0,28.09
